case_date,case_weekday,case_week_ending,ethnicity_mpao,cases,cases_per_100k,cases_mean7,cases_per_100k_mean7
2023-08-15,Tuesday,2023-08-20,Maori,79,9.85,104.1429,12.9849
2023-08-15,Tuesday,2023-08-20,Pacific peoples,47,12.0214,33.7143,8.6232
2023-08-15,Tuesday,2023-08-20,Asian,50,5.9948,81.1429,9.7287
2023-08-15,Tuesday,2023-08-20,European or Other,398,12.5655,522.2857,16.4894
2023-08-14,Monday,2023-08-20,Maori,177,22.069,110.4286,13.7686
2023-08-14,Monday,2023-08-20,Pacific peoples,55,14.0676,34,8.6963
2023-08-14,Monday,2023-08-20,Asian,134,16.0661,92.1429,11.0476
2023-08-14,Monday,2023-08-20,European or Other,810,25.573,551.8571,17.423
2023-08-13,Sunday,2023-08-13,Maori,111,13.8399,109.5714,13.6618
2023-08-13,Sunday,2023-08-13,Pacific peoples,24,6.1386,33.5714,8.5867
2023-08-13,Sunday,2023-08-13,Asian,68,8.1529,86.5714,10.3796
2023-08-13,Sunday,2023-08-13,European or Other,459,14.4914,532.1429,16.8006
2023-08-12,Saturday,2023-08-13,Maori,41,5.112,103.1429,12.8602
2023-08-12,Saturday,2023-08-13,Pacific peoples,23,5.8828,32.2857,8.2578
2023-08-12,Saturday,2023-08-13,Asian,46,5.5152,86.7143,10.3967
2023-08-12,Saturday,2023-08-13,European or Other,366,11.5552,522.1429,16.4849
2023-08-11,Friday,2023-08-13,Maori,102,12.7177,105.5714,13.163
2023-08-11,Friday,2023-08-13,Pacific peoples,23,5.8828,31.1429,7.9655
2023-08-11,Friday,2023-08-13,Asian,71,8.5126,87.7143,10.5166
2023-08-11,Friday,2023-08-13,European or Other,456,14.3967,510.8571,16.1286
2023-08-10,Thursday,2023-08-13,Maori,90,11.2215,104.8571,13.074
2023-08-10,Thursday,2023-08-13,Pacific peoples,30,7.6732,31,7.929
2023-08-10,Thursday,2023-08-13,Asian,94,11.2702,90.2857,10.8249
2023-08-10,Thursday,2023-08-13,European or Other,533,16.8277,505.4286,15.9572
2023-08-09,Wednesday,2023-08-13,Maori,129,16.0842,104.7143,13.0562
2023-08-09,Wednesday,2023-08-13,Pacific peoples,34,8.6963,30.7143,7.8559
2023-08-09,Wednesday,2023-08-13,Asian,105,12.5891,85.1429,10.2083
2023-08-09,Wednesday,2023-08-13,European or Other,634,20.0164,495.1429,15.6325
2023-08-08,Tuesday,2023-08-13,Maori,123,15.3361,101.5714,12.6643
2023-08-08,Tuesday,2023-08-13,Pacific peoples,49,12.5329,31.7143,8.1117
2023-08-08,Tuesday,2023-08-13,Asian,127,15.2268,81.1429,9.7287
2023-08-08,Tuesday,2023-08-13,European or Other,605,19.1009,475.7143,15.0191
2023-08-07,Monday,2023-08-13,Maori,171,21.3209,101.4286,12.6465
2023-08-07,Monday,2023-08-13,Pacific peoples,52,13.3003,32.1429,8.2213
2023-08-07,Monday,2023-08-13,Asian,95,11.3901,75.7143,9.0779
2023-08-07,Monday,2023-08-13,European or Other,672,21.2162,469.1429,14.8116
2023-08-06,Sunday,2023-08-06,Maori,66,8.2291,96.7143,12.0587
2023-08-06,Sunday,2023-08-06,Pacific peoples,15,3.8366,31.5714,8.0752
2023-08-06,Sunday,2023-08-06,Asian,69,8.2728,74.5714,8.9408
2023-08-06,Sunday,2023-08-06,European or Other,389,12.2814,455.2857,14.3741
2023-08-05,Saturday,2023-08-06,Maori,58,7.2316,96,11.9696
2023-08-05,Saturday,2023-08-06,Pacific peoples,15,3.8366,32.1429,8.2213
2023-08-05,Saturday,2023-08-06,Asian,53,6.3545,71.8571,8.6154
2023-08-05,Saturday,2023-08-06,European or Other,287,9.0611,444.8571,14.0449
2023-08-04,Friday,2023-08-06,Maori,97,12.0943,94.4286,11.7737
2023-08-04,Friday,2023-08-06,Pacific peoples,22,5.627,32,8.1848
2023-08-04,Friday,2023-08-06,Asian,89,10.6708,69.4286,8.3242
2023-08-04,Friday,2023-08-06,European or Other,418,13.197,439.5714,13.878
2023-08-03,Thursday,2023-08-06,Maori,89,11.0968,92.5714,11.5421
2023-08-03,Thursday,2023-08-06,Pacific peoples,28,7.1617,30.5714,7.8194
2023-08-03,Thursday,2023-08-06,Asian,58,6.954,64,7.6734
2023-08-03,Thursday,2023-08-06,European or Other,461,14.5545,425.4286,13.4315
2023-08-02,Wednesday,2023-08-06,Maori,107,13.3411,93,11.5956
2023-08-02,Wednesday,2023-08-06,Pacific peoples,41,10.4867,30,7.6732
2023-08-02,Wednesday,2023-08-06,Asian,77,9.232,64.8571,7.7761
2023-08-02,Wednesday,2023-08-06,European or Other,498,15.7227,407.7143,12.8722
2023-08-01,Tuesday,2023-08-06,Maori,122,15.2114,93,11.5956
2023-08-01,Tuesday,2023-08-06,Pacific peoples,52,13.3003,27.5714,7.0521
2023-08-01,Tuesday,2023-08-06,Asian,89,10.6708,63.4286,7.6048
2023-08-01,Tuesday,2023-08-06,European or Other,559,17.6486,387,12.2182
2023-07-31,Monday,2023-08-06,Maori,138,17.2063,89,11.0968
2023-07-31,Monday,2023-08-06,Pacific peoples,48,12.2772,26.1429,6.6867
2023-07-31,Monday,2023-08-06,Asian,87,10.431,63.1429,7.5706
2023-07-31,Monday,2023-08-06,European or Other,575,18.1537,361.7143,11.4199
2023-07-30,Sunday,2023-07-30,Maori,61,7.6057,84.8571,10.5803
2023-07-30,Sunday,2023-07-30,Pacific peoples,19,4.8597,25.2857,6.4674
2023-07-30,Sunday,2023-07-30,Asian,50,5.9948,63.4286,7.6048
2023-07-30,Sunday,2023-07-30,European or Other,316,9.9766,340.8571,10.7614
2023-07-29,Saturday,2023-07-30,Maori,47,5.8601,83.1429,10.3666
2023-07-29,Saturday,2023-07-30,Pacific peoples,14,3.5808,25.2857,6.4674
2023-07-29,Saturday,2023-07-30,Asian,36,4.3163,62.4286,7.4849
2023-07-29,Saturday,2023-07-30,European or Other,250,7.8929,334.4286,10.5585
2023-07-28,Friday,2023-07-30,Maori,84,10.4734,81.2857,10.135
2023-07-28,Friday,2023-07-30,Pacific peoples,12,3.0693,25.2857,6.4674
2023-07-28,Friday,2023-07-30,Asian,51,6.1147,63.1429,7.5706
2023-07-28,Friday,2023-07-30,European or Other,319,10.0714,331.5714,10.4683
2023-07-27,Thursday,2023-07-30,Maori,92,11.4709,78.1429,9.7431
2023-07-27,Thursday,2023-07-30,Pacific peoples,24,6.1386,26.2857,6.7232
2023-07-27,Thursday,2023-07-30,Asian,64,7.6734,62.4286,7.4849
2023-07-27,Thursday,2023-07-30,European or Other,337,10.6396,325,10.2608
2023-07-26,Wednesday,2023-07-30,Maori,107,13.3411,76.4286,9.5294
2023-07-26,Wednesday,2023-07-30,Pacific peoples,24,6.1386,26.8571,6.8694
2023-07-26,Wednesday,2023-07-30,Asian,67,8.033,63.1429,7.5706
2023-07-26,Wednesday,2023-07-30,European or Other,353,11.1448,329.4286,10.4006
2023-07-25,Tuesday,2023-07-30,Maori,94,11.7203,73,9.1019
2023-07-25,Tuesday,2023-07-30,Pacific peoples,42,10.7425,29.2857,7.4905
2023-07-25,Tuesday,2023-07-30,Asian,87,10.431,65.7143,7.8789
2023-07-25,Tuesday,2023-07-30,European or Other,382,12.0604,332.5714,10.4998
2023-07-24,Monday,2023-07-30,Maori,109,13.5905,72.2857,9.0128
2023-07-24,Monday,2023-07-30,Pacific peoples,42,10.7425,28.7143,7.3444
2023-07-24,Monday,2023-07-30,Asian,89,10.6708,64.2857,7.7076
2023-07-24,Monday,2023-07-30,European or Other,429,13.5442,340.1429,10.7389
2023-07-23,Sunday,2023-07-23,Maori,49,6.1095,79.1429,9.8678
2023-07-23,Sunday,2023-07-23,Pacific peoples,19,4.8597,28.4286,7.2713
2023-07-23,Sunday,2023-07-23,Asian,43,5.1555,67.5714,8.1016
2023-07-23,Sunday,2023-07-23,European or Other,271,8.5559,357.4286,11.2846
2023-07-22,Saturday,2023-07-23,Maori,34,4.2392,82.4286,10.2775
2023-07-22,Saturday,2023-07-23,Pacific peoples,14,3.5808,29.4286,7.5271
2023-07-22,Saturday,2023-07-23,Asian,41,4.9157,71.7143,8.5983
2023-07-22,Saturday,2023-07-23,European or Other,230,7.2615,370.7143,11.7041
2023-07-21,Friday,2023-07-23,Maori,62,7.7304,86.7143,10.8119
2023-07-21,Friday,2023-07-23,Pacific peoples,19,4.8597,29.5714,7.5636
2023-07-21,Friday,2023-07-23,Asian,46,5.5152,71.2857,8.5469
2023-07-21,Friday,2023-07-23,European or Other,273,8.6191,380.1429,12.0017
2023-07-20,Thursday,2023-07-23,Maori,80,9.9747,85.8571,10.705
2023-07-20,Thursday,2023-07-23,Pacific peoples,28,7.1617,28.8571,7.3809
2023-07-20,Thursday,2023-07-23,Asian,69,8.2728,69.5714,8.3413
2023-07-20,Thursday,2023-07-23,European or Other,368,11.6184,379.1429,11.9702
2023-07-19,Wednesday,2023-07-23,Maori,83,10.3487,87,10.8475
2023-07-19,Wednesday,2023-07-23,Pacific peoples,41,10.4867,28,7.1617
2023-07-19,Wednesday,2023-07-23,Asian,85,10.1912,68.2857,8.1872
2023-07-19,Wednesday,2023-07-23,European or Other,375,11.8394,385.4286,12.1686
2023-07-18,Tuesday,2023-07-23,Maori,89,11.0968,88.7143,11.0612
2023-07-18,Tuesday,2023-07-23,Pacific peoples,38,9.7194,27.4286,7.0155
2023-07-18,Tuesday,2023-07-23,Asian,77,9.232,68.8571,8.2557
2023-07-18,Tuesday,2023-07-23,European or Other,435,13.7337,397.8571,12.561
2023-07-17,Monday,2023-07-23,Maori,157,19.5753,92.1429,11.4887
2023-07-17,Monday,2023-07-23,Pacific peoples,40,10.231,27,6.9059
2023-07-17,Monday,2023-07-23,Asian,112,13.4284,71.7143,8.5983
2023-07-17,Monday,2023-07-23,European or Other,550,17.3644,408.8571,12.9083
2023-07-16,Sunday,2023-07-16,Maori,72,8.9772,91.4286,11.3996
2023-07-16,Sunday,2023-07-16,Pacific peoples,26,6.6501,27.5714,7.0521
2023-07-16,Sunday,2023-07-16,Asian,72,8.6325,70.2857,8.427
2023-07-16,Sunday,2023-07-16,European or Other,364,11.4921,422.5714,13.3413
2023-07-15,Saturday,2023-07-16,Maori,64,7.9798,93.4286,11.649
2023-07-15,Saturday,2023-07-16,Pacific peoples,15,3.8366,28,7.1617
2023-07-15,Saturday,2023-07-16,Asian,38,4.5561,69.1429,8.29
2023-07-15,Saturday,2023-07-16,European or Other,296,9.3452,432.8571,13.666
2023-07-14,Friday,2023-07-16,Maori,56,6.9823,93.1429,11.6134
2023-07-14,Friday,2023-07-16,Pacific peoples,14,3.5808,29.7143,7.6001
2023-07-14,Friday,2023-07-16,Asian,34,4.0765,69.5714,8.3413
2023-07-14,Friday,2023-07-16,European or Other,266,8.3981,437.7143,13.8194
2023-07-13,Thursday,2023-07-16,Maori,88,10.9722,99.5714,12.4149
2023-07-13,Thursday,2023-07-16,Pacific peoples,22,5.627,32.8571,8.404
2023-07-13,Thursday,2023-07-16,Asian,60,7.1938,77.4286,9.2834
2023-07-13,Thursday,2023-07-16,European or Other,412,13.0075,466.8571,14.7395
2023-07-12,Wednesday,2023-07-16,Maori,95,11.8449,104.7143,13.0562
2023-07-12,Wednesday,2023-07-16,Pacific peoples,37,9.4636,35.8571,9.1713
2023-07-12,Wednesday,2023-07-16,Asian,89,10.6708,82.2857,9.8657
2023-07-12,Wednesday,2023-07-16,European or Other,462,14.5861,485.2857,15.3213
2023-07-11,Tuesday,2023-07-16,Maori,113,14.0892,109.2857,13.6261
2023-07-11,Tuesday,2023-07-16,Pacific peoples,35,8.9521,37.7143,9.6463
2023-07-11,Tuesday,2023-07-16,Asian,97,11.6299,84.7143,10.1569
2023-07-11,Tuesday,2023-07-16,European or Other,512,16.1647,502,15.849
2023-07-10,Monday,2023-07-16,Maori,152,18.9519,115.2857,14.3742
2023-07-10,Monday,2023-07-16,Pacific peoples,44,11.2541,40.5714,10.3771
2023-07-10,Monday,2023-07-16,Asian,102,12.2294,86.1429,10.3282
2023-07-10,Monday,2023-07-16,European or Other,646,20.3953,515.1429,16.2639
2023-07-09,Sunday,2023-07-09,Maori,86,10.7228,120.4286,15.0155
2023-07-09,Sunday,2023-07-09,Pacific peoples,29,7.4174,43.4286,11.1079
2023-07-09,Sunday,2023-07-09,Asian,64,7.6734,87.7143,10.5166
2023-07-09,Sunday,2023-07-09,European or Other,436,13.7652,518.4286,16.3676
2023-07-08,Saturday,2023-07-09,Maori,62,7.7304,122.2857,15.247
2023-07-08,Saturday,2023-07-09,Pacific peoples,27,6.9059,43.5714,11.1444
2023-07-08,Saturday,2023-07-09,Asian,41,4.9157,90.8571,10.8934
2023-07-08,Saturday,2023-07-09,European or Other,330,10.4186,515.5714,16.2774
2023-07-07,Friday,2023-07-09,Maori,101,12.593,122.5714,15.2826
2023-07-07,Friday,2023-07-09,Pacific peoples,36,9.2079,42.2857,10.8156
2023-07-07,Friday,2023-07-09,Asian,89,10.6708,96.4286,11.5614
2023-07-07,Friday,2023-07-09,European or Other,470,14.8387,519.1429,16.3902
2023-07-06,Thursday,2023-07-09,Maori,124,15.4608,124.4286,15.5142
2023-07-06,Thursday,2023-07-09,Pacific peoples,43,10.9983,44.4286,11.3637
2023-07-06,Thursday,2023-07-09,Asian,94,11.2702,99.1429,11.8868
2023-07-06,Thursday,2023-07-09,European or Other,541,17.0803,529.4286,16.7149
2023-07-05,Wednesday,2023-07-09,Maori,127,15.8348,126.8571,15.817
2023-07-05,Wednesday,2023-07-09,Pacific peoples,50,12.7887,45.4286,11.6195
2023-07-05,Wednesday,2023-07-09,Asian,106,12.709,102.4286,12.2808
2023-07-05,Wednesday,2023-07-09,European or Other,579,18.28,543.4286,17.1569
2023-07-04,Tuesday,2023-07-09,Maori,155,19.326,131.4286,16.387
2023-07-04,Tuesday,2023-07-09,Pacific peoples,55,14.0676,46.5714,11.9118
2023-07-04,Tuesday,2023-07-09,Asian,107,12.8289,103.8571,12.4521
2023-07-04,Tuesday,2023-07-09,European or Other,604,19.0693,556.8571,17.5809
2023-07-03,Monday,2023-07-09,Maori,188,23.4405,140.1429,17.4735
2023-07-03,Monday,2023-07-09,Pacific peoples,64,16.3695,48.8571,12.4964
2023-07-03,Monday,2023-07-09,Asian,113,13.5483,108.5714,13.0173
2023-07-03,Monday,2023-07-09,European or Other,669,21.1214,581.7143,18.3657
2023-07-02,Sunday,2023-07-02,Maori,99,12.3437,148.7143,18.5422
2023-07-02,Sunday,2023-07-02,Pacific peoples,30,7.6732,53,13.556
2023-07-02,Sunday,2023-07-02,Asian,86,10.3111,119.1429,14.2848
2023-07-02,Sunday,2023-07-02,European or Other,416,13.1338,609.1429,19.2316
2023-07-01,Saturday,2023-07-02,Maori,64,7.9798,152.4286,19.0053
2023-07-01,Saturday,2023-07-02,Pacific peoples,18,4.6039,54.7143,13.9945
2023-07-01,Saturday,2023-07-02,Asian,80,9.5917,119.2857,14.3019
2023-07-01,Saturday,2023-07-02,European or Other,355,11.2079,630.8571,19.9172
2023-06-30,Friday,2023-07-02,Maori,114,14.2139,156.1429,19.4685
2023-06-30,Friday,2023-07-02,Pacific peoples,51,13.0445,56.2857,14.3964
2023-06-30,Friday,2023-07-02,Asian,108,12.9488,120,14.3875
2023-06-30,Friday,2023-07-02,European or Other,542,17.1118,640.8571,20.2329
2023-06-29,Thursday,2023-07-02,Maori,141,17.5804,161.1429,20.0919
2023-06-29,Thursday,2023-07-02,Pacific peoples,50,12.7887,58.2857,14.908
2023-06-29,Thursday,2023-07-02,Asian,117,14.0279,123.2857,14.7815
2023-06-29,Thursday,2023-07-02,European or Other,639,20.1743,656.8571,20.7381
2023-06-28,Wednesday,2023-07-02,Maori,159,19.8247,164.7143,20.5372
2023-06-28,Wednesday,2023-07-02,Pacific peoples,58,14.8349,59.1429,15.1272
2023-06-28,Wednesday,2023-07-02,Asian,116,13.908,128.1429,15.3638
2023-06-28,Wednesday,2023-07-02,European or Other,673,21.2477,666.4286,21.0403
2023-06-27,Tuesday,2023-07-02,Maori,216,26.9317,171.4286,21.3743
2023-06-27,Tuesday,2023-07-02,Pacific peoples,71,18.16,60.8571,15.5657
2023-06-27,Tuesday,2023-07-02,Asian,140,16.7855,133.1429,15.9633
2023-06-27,Tuesday,2023-07-02,European or Other,778,24.5627,685,21.6266
2023-06-26,Monday,2023-07-02,Maori,248,30.9215,171,21.3209
2023-06-26,Monday,2023-07-02,Pacific peoples,93,23.787,61.5714,15.7484
2023-06-26,Monday,2023-07-02,Asian,187,22.4206,137.2857,16.46
2023-06-26,Monday,2023-07-02,European or Other,861,27.1832,702.8571,22.1904
2023-06-25,Sunday,2023-06-25,Maori,125,15.5855,171,21.3209
2023-06-25,Sunday,2023-06-25,Pacific peoples,42,10.7425,61.8571,15.8215
2023-06-25,Sunday,2023-06-25,Asian,87,10.431,140.8571,16.8882
2023-06-25,Sunday,2023-06-25,European or Other,568,17.9327,719.2857,22.709
2023-06-24,Saturday,2023-06-25,Maori,90,11.2215,174.5714,21.7662
2023-06-24,Saturday,2023-06-25,Pacific peoples,29,7.4174,62.7143,16.0407
2023-06-24,Saturday,2023-06-25,Asian,85,10.1912,145.2857,17.4192
2023-06-24,Saturday,2023-06-25,European or Other,425,13.418,729.2857,23.0248
2023-06-23,Friday,2023-06-25,Maori,149,18.5779,175.4286,21.8731
2023-06-23,Friday,2023-06-25,Pacific peoples,65,16.6253,62.8571,16.0772
2023-06-23,Friday,2023-06-25,Asian,131,15.7064,147.2857,17.659
2023-06-23,Friday,2023-06-25,European or Other,654,20.6479,734.4286,23.1871
2023-06-22,Thursday,2023-06-25,Maori,166,20.6975,172.8571,21.5525
2023-06-22,Thursday,2023-06-25,Pacific peoples,56,14.3233,62.2857,15.9311
2023-06-22,Thursday,2023-06-25,Asian,151,18.1043,150.8571,18.0872
2023-06-22,Thursday,2023-06-25,European or Other,706,22.2896,734.4286,23.1871
2023-06-21,Wednesday,2023-06-25,Maori,206,25.6848,173,21.5703
2023-06-21,Wednesday,2023-06-25,Pacific peoples,70,17.9042,64.5714,16.5157
2023-06-21,Wednesday,2023-06-25,Asian,151,18.1043,153.8571,18.4469
2023-06-21,Wednesday,2023-06-25,European or Other,803,25.352,747.4286,23.5976
2023-06-20,Tuesday,2023-06-25,Maori,213,26.5576,175.1429,21.8374
2023-06-20,Tuesday,2023-06-25,Pacific peoples,76,19.4388,66.5714,17.0272
2023-06-20,Tuesday,2023-06-25,Asian,169,20.2625,158.8571,19.0464
2023-06-20,Tuesday,2023-06-25,European or Other,903,28.5092,759,23.9629
2023-06-19,Monday,2023-06-25,Maori,248,30.9215,178.4286,22.2471
2023-06-19,Monday,2023-06-25,Pacific peoples,95,24.2985,68.4286,17.5023
2023-06-19,Monday,2023-06-25,Asian,212,25.418,163.2857,19.5773
2023-06-19,Monday,2023-06-25,European or Other,976,30.8139,768.4286,24.2606
2023-06-18,Sunday,2023-06-18,Maori,150,18.7025,185,23.0665
2023-06-18,Sunday,2023-06-18,Pacific peoples,48,12.2772,69.8571,17.8676
2023-06-18,Sunday,2023-06-18,Asian,118,14.1477,169.2857,20.2967
2023-06-18,Sunday,2023-06-18,European or Other,638,20.1427,789.2857,24.9191
2023-06-17,Saturday,2023-06-18,Maori,96,11.9696,182.7143,22.7815
2023-06-17,Saturday,2023-06-18,Pacific peoples,30,7.6732,72.1429,18.4523
2023-06-17,Saturday,2023-06-18,Asian,99,11.8697,171.8571,20.605
2023-06-17,Saturday,2023-06-18,European or Other,461,14.5545,799,25.2258
2023-06-16,Friday,2023-06-18,Maori,131,16.3336,181.5714,22.639
2023-06-16,Friday,2023-06-18,Pacific peoples,61,15.6022,73,18.6715
2023-06-16,Friday,2023-06-18,Asian,156,18.7038,175.1429,20.999
2023-06-16,Friday,2023-06-18,European or Other,654,20.6479,812.2857,25.6452
2023-06-15,Thursday,2023-06-18,Maori,167,20.8222,191.7143,23.9036
2023-06-15,Thursday,2023-06-18,Pacific peoples,72,18.4157,73.8571,18.8907
2023-06-15,Thursday,2023-06-18,Asian,172,20.6221,178.1429,21.3586
2023-06-15,Thursday,2023-06-18,European or Other,797,25.1626,836.8571,26.421
2023-06-14,Wednesday,2023-06-18,Maori,221,27.5551,200.7143,25.0258
2023-06-14,Wednesday,2023-06-18,Pacific peoples,84,21.485,76,19.4388
2023-06-14,Wednesday,2023-06-18,Asian,186,22.3007,181,21.7012
2023-06-14,Wednesday,2023-06-18,European or Other,884,27.909300000000002,863.4286,27.2599
2023-06-13,Tuesday,2023-06-18,Maori,236,29.4253,206.5714,25.7561
2023-06-13,Tuesday,2023-06-18,Pacific peoples,89,22.7639,78.2857,20.0235
2023-06-13,Tuesday,2023-06-18,Asian,200,23.9792,185.4286,22.2322
2023-06-13,Tuesday,2023-06-18,European or Other,969,30.5929,904.2857,28.5498
2023-06-12,Monday,2023-06-18,Maori,294,36.657,219.5714,27.377
2023-06-12,Monday,2023-06-18,Pacific peoples,105,26.8563,82,20.9735
2023-06-12,Monday,2023-06-18,Asian,254,30.4536,193.1429,23.1571
2023-06-12,Monday,2023-06-18,European or Other,1122,35.4234,964.7143,30.4576
2023-06-11,Sunday,2023-06-11,Maori,134,16.7076,204.5714,25.5067
2023-06-11,Sunday,2023-06-11,Pacific peoples,64,16.3695,75.4286,19.2927
2023-06-11,Sunday,2023-06-11,Asian,136,16.3059,182.7143,21.9067
2023-06-11,Sunday,2023-06-11,European or Other,706,22.2896,941.1429,29.7134
2023-06-10,Saturday,2023-06-11,Maori,88,10.9722,202.5714,25.2573
2023-06-10,Saturday,2023-06-11,Pacific peoples,36,9.2079,71.7143,18.3427
2023-06-10,Saturday,2023-06-11,Asian,122,14.6273,181.4286,21.7526
2023-06-10,Saturday,2023-06-11,European or Other,554,17.4907,939.8571,29.6728
2023-06-09,Friday,2023-06-11,Maori,202,25.1861,206.8571,25.7917
2023-06-09,Friday,2023-06-11,Pacific peoples,67,17.1369,74,18.9273
2023-06-09,Friday,2023-06-11,Asian,177,21.2216,180,21.5813
2023-06-09,Friday,2023-06-11,European or Other,826,26.0782,951,30.0246
2023-06-08,Thursday,2023-06-11,Maori,230,28.6772,207.2857,25.8451
2023-06-08,Thursday,2023-06-11,Pacific peoples,87,22.2523,73.8571,18.8907
2023-06-08,Thursday,2023-06-11,Asian,192,23.0201,182.5714,21.8896
2023-06-08,Thursday,2023-06-11,European or Other,983,31.0349,974.2857,30.7598
2023-06-07,Wednesday,2023-06-11,Maori,262,32.6671,213.2857,26.5932
2023-06-07,Wednesday,2023-06-11,Pacific peoples,100,25.5774,75.4286,19.2927
2023-06-07,Wednesday,2023-06-11,Asian,217,26.0175,185.5714,22.2493
2023-06-07,Wednesday,2023-06-11,European or Other,1170,36.9388,1001.7143,31.6258
2023-06-06,Tuesday,2023-06-11,Maori,327,40.7715,222.5714,27.751
2023-06-06,Tuesday,2023-06-11,Pacific peoples,115,29.414,78,19.9504
2023-06-06,Tuesday,2023-06-11,Asian,254,30.4536,187.1429,22.4377
2023-06-06,Tuesday,2023-06-11,European or Other,1392,43.9477,1025.1429,32.3655
2023-06-05,Monday,2023-06-11,Maori,189,23.5652,221.7143,27.6441
2023-06-05,Monday,2023-06-11,Pacific peoples,59,15.0907,79.4286,20.3158
2023-06-05,Monday,2023-06-11,Asian,181,21.7012,188.7143,22.6261
2023-06-05,Monday,2023-06-11,European or Other,957,30.2141,1033.2857,32.6225
2023-06-04,Sunday,2023-06-04,Maori,120,14.962,254.7143,31.7587
2023-06-04,Sunday,2023-06-04,Pacific peoples,38,9.7194,90.7143,23.2024
2023-06-04,Sunday,2023-06-04,Asian,127,15.2268,209.5714,25.1268
2023-06-04,Sunday,2023-06-04,European or Other,697,22.0054,1151.7143,36.3615
2023-06-03,Saturday,2023-06-04,Maori,118,14.7127,268.8571,33.5221
2023-06-03,Saturday,2023-06-04,Pacific peoples,52,13.3003,96.4286,24.6639
2023-06-03,Saturday,2023-06-04,Asian,112,13.4284,217.7143,26.1031
2023-06-03,Saturday,2023-06-04,European or Other,632,19.9533,1210.7143,38.2243
2023-06-02,Friday,2023-06-04,Maori,205,25.5601,274.4286,34.2167
2023-06-02,Friday,2023-06-04,Pacific peoples,66,16.8811,96.7143,24.737
2023-06-02,Friday,2023-06-04,Asian,195,23.3798,222.2857,26.6512
2023-06-02,Friday,2023-06-04,European or Other,989,31.2244,1235.1429,38.9955
2023-06-01,Thursday,2023-06-04,Maori,272,33.9139,278.2857,34.6977
2023-06-01,Thursday,2023-06-04,Pacific peoples,98,25.0659,100.4286,25.687
2023-06-01,Thursday,2023-06-04,Asian,213,25.5379,222.7143,26.7026
2023-06-01,Thursday,2023-06-04,European or Other,1175,37.0967,1257.4286,39.6991
2023-05-31,Wednesday,2023-06-04,Maori,327,40.7715,278.2857,34.6977
2023-05-31,Wednesday,2023-06-04,Pacific peoples,118,30.1813,99,25.3216
2023-05-31,Wednesday,2023-06-04,Asian,228,27.3363,228,27.3363
2023-05-31,Wednesday,2023-06-04,European or Other,1334,42.1166,1275.4286,40.2674
2023-05-30,Tuesday,2023-06-04,Maori,321,40.0234,280.5714,34.9827
2023-05-30,Tuesday,2023-06-04,Pacific peoples,125,31.971800000000002,96.8571,24.7735
2023-05-30,Tuesday,2023-06-04,Asian,265,31.7725,238,28.5353
2023-05-30,Tuesday,2023-06-04,European or Other,1449,45.7473,1296.5714,40.9349
2023-05-29,Monday,2023-06-04,Maori,420,52.3671,289.4286,36.087
2023-05-29,Monday,2023-06-04,Pacific peoples,138,35.2968,95.5714,24.4447
2023-05-29,Monday,2023-06-04,Asian,327,39.206,248.5714,29.8028
2023-05-29,Monday,2023-06-04,European or Other,1786,56.387,1319,41.643
2023-05-28,Sunday,2023-05-28,Maori,219,27.3057,290.1429,36.1761
2023-05-28,Sunday,2023-05-28,Pacific peoples,78,19.9504,95.1429,24.3351
2023-05-28,Sunday,2023-05-28,Asian,184,22.0609,258.1429,30.9503
2023-05-28,Sunday,2023-05-28,European or Other,1110,35.0445,1331.8571,42.0489
2023-05-27,Saturday,2023-05-28,Maori,157,19.5753,290,36.1582
2023-05-27,Saturday,2023-05-28,Pacific peoples,54,13.8118,92.5714,23.6774
